"badaddress","town1_block","town2_block","town3_block","town4_block","town5_block","town6_block","i_grp_addr_1","i_grp_addr_2","i_grp_addr_3","i_grp_addr_4","dem","rep","sex_1","sex_2","v_cong_general_10","v_pres_primary_12","v_cong_primary_12","v_pres_general_12","turnoutindex_12","age_md","age_sq_md","anysecrecytreatment","sosplacebotreatments"
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,15.7080659866333,11.5108518600464,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,33.708065032959,34.1908531188965,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-4.29193353652954,-6.08914756774902,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1.70806622505188,-1.64914798736572,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-5.29193353652954,-6.75914764404297,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,37.708065032959,40.1108512878418,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,7.70806646347046,3.51085186004639,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-14.2919340133667,-11.8891477584839,1,0
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,-16.2919330596924,-12.8091478347778,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-8.2919340133667,-8.64914798736572,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,7.70806646347046,3.51085186004639,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12.7080659866333,8.36085224151611,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-3.29193377494812,-5.39914798736572,1,0
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-14.2919340133667,-11.8891477584839,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,30.7080669403076,29.9608535766602,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,20.7080669403076,17.1608543395996,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,12.7080659866333,8.36085224151611,1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-3.29193377494812,-5.39914798736572,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,32.708065032959,32.7608528137207,1,0
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.70806622505188,-2.43914794921875,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-13.2919340133667,-11.3991479873657,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-14.2919340133667,-11.8891477584839,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-6.29193353652954,-7.40914821624756,1,0
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2.29193377494812,-4.68914794921875,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-6.29193353652954,-7.40914821624756,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,-12.2919340133667,-10.8891477584839,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4.70806646347046,0.840851783752441,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-7.29193353652954,-8.03914833068848,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,17.7080669403076,13.7108526229858,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-19.2919330596924,-14.0391483306885,1,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-4.29193353652954,-6.08914756774902,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,26.7080669403076,24.6008529663086,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,-15.2919340133667,-12.3591480255127,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-3.29193377494812,-5.39914798736572,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.29193377494812,-3.95914840698242,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2.29193377494812,-4.68914794921875,1,0
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.70806622505188,-0.00914857443422079,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-6.29193353652954,-7.40914821624756,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,-19.2919330596924,-14.0391483306885,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.70806622505188,-0.83914852142334,0,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.7080659866333,9.39085292816162,0,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.70806622505188,-1.64914798736572,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-14.2919340133667,-11.8891477584839,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,-2.29193377494812,-4.68914794921875,1,0
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-2.29193377494812,-4.68914794921875,1,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-3.29193377494812,-5.39914798736572,1,0
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-13.2919340133667,-11.3991479873657,1,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.7080659866333,8.36085224151611,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-11.2919340133667,-10.3591480255127,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-14.2919340133667,-11.8891477584839,0,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,-10.2919340133667,-9.80914783477783,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-13.2919340133667,-11.3991479873657,0,1
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-2.29193377494812,-4.68914794921875,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-19.2919330596924,-14.0391483306885,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,26.7080669403076,24.6008529663086,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.70806622505188,-2.43914794921875,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-6.29193353652954,-7.40914821624756,0,1
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.7080669403076,12.6008520126343,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.70806646347046,2.60085201263428,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.70806622505188,-0.83914852142334,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4.70806646347046,0.840851783752441,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,18.7080669403076,14.8408536911011,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-4.29193353652954,-6.08914756774902,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11.7080659866333,7.35085201263428,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-15.2919340133667,-12.3591480255127,0,1
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.70806622505188,-1.64914798736572,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9.2919340133667,-9.23914813995361,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.70806646347046,1.71085262298584,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.7080669403076,15.9908514022827,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22.7080669403076,19.5608520507813,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-7.29193353652954,-8.03914833068848,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,18.7080669403076,14.8408536911011,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-14.2919340133667,-11.8891477584839,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-7.29193353652954,-8.03914833068848,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-8.2919340133667,-8.64914798736572,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,5.70806646347046,1.71085262298584,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,28.7080669403076,27.240852355957,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,5.70806646347046,1.71085262298584,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9.7080659866333,5.39085292816162,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,12.7080659866333,8.36085224151611,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,-15.2919340133667,-12.3591480255127,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,-15.2919340133667,-12.3591480255127,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-16.2919330596924,-12.8091478347778,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-12.2919340133667,-10.8891477584839,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.29193377494812,-3.95914840698242,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22.7080669403076,19.5608520507813,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2.29193377494812,-4.68914794921875,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-14.2919340133667,-11.8891477584839,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-8.2919340133667,-8.64914798736572,1,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,-10.2919340133667,-9.80914783477783,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,-0.29193377494812,-3.20914840698242,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-5.29193353652954,-6.75914764404297,1,0
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-6.29193353652954,-7.40914821624756,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,29.7080669403076,28.5908546447754,1,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-6.29193353652954,-7.40914821624756,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,3.70806622505188,-0.00914857443422079,1,0
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-8.2919340133667,-8.64914798736572,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-15.2919340133667,-12.3591480255127,1,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-3.29193377494812,-5.39914798736572,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.70806646347046,1.71085262298584,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-7.29193353652954,-8.03914833068848,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-13.2919340133667,-11.3991479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.70806646347046,0.840851783752441,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8.7080659866333,4.44085216522217,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34.708065032959,35.6408538818359,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10.7080659866333,6.36085224151611,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.70806622505188,-1.64914798736572,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,-9.2919340133667,-9.23914813995361,1,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2.29193377494812,-4.68914794921875,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-7.29193353652954,-8.03914833068848,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,19.7080669403076,15.9908514022827,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,20.7080669403076,17.1608543395996,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,43.708065032959,49.5908508300781,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.70806622505188,-0.83914852142334,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,36.708065032959,38.6008529663086,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-8.2919340133667,-8.64914798736572,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.70806646347046,2.60085201263428,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.7080669403076,13.7108526229858,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-16.2919330596924,-12.8091478347778,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-13.2919340133667,-11.3991479873657,0,1
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-18.2919330596924,-13.6491479873657,0,1
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,17.7080669403076,13.7108526229858,1,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,19.7080669403076,15.9908514022827,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-13.2919340133667,-11.3991479873657,0,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.70806622505188,-2.43914794921875,0,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-12.2919340133667,-10.8891477584839,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-9.2919340133667,-9.23914813995361,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-17.2919330596924,-13.2391481399536,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,-16.2919330596924,-12.8091478347778,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-15.2919340133667,-12.3591480255127,0,1
